"Title","Date","Link","Description"
"جشن نیمه شعبان ویژه کارکنان در دانشگاه علامه‌طباطبائی برگزار شد","۰۲ اسفند ۱۴۰۲","https://atu.ac.ir/fa/news/24704/%D8%AC%D8%B4%D9%86-%D9%86%DB%8C%D9%85%D9%87-%D8%B4%D8%B9%D8%A8%D8%A7%D9%86-%D9%88%DB%8C%DA%98%D9%87-%DA%A9%D8%A7%D8%B1%DA%A9%D9%86%D8%A7%D9%86-%D8%AF%D8%B1-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C-%D8%A8%D8%B1%DA%AF%D8%B2%D8%A7%D8%B1-%D8%B4%D8%AF","جشن بزرگ نیمه شعبان ویژه کارکنان دانشگاه علامه‌طباطبائی در سالن اجتماعات دانشکده مدیریت و حسابداری این دانشگاه برگزار شد."
"برگزاری جشن ازدواج ۴۰ زوج دانشجو در دانشگاه علامه‌طباطبائی/ گزارش تصویری","۰۱ اسفند ۱۴۰۲","https://atu.ac.ir/fa/news/24681/%D8%A8%D8%B1%DA%AF%D8%B2%D8%A7%D8%B1%DB%8C-%D8%AC%D8%B4%D9%86-%D8%A7%D8%B2%D8%AF%D9%88%D8%A7%D8%AC-%DB%B4%DB%B0-%D8%B2%D9%88%D8%AC-%D8%AF%D8%A7%D9%86%D8%B4%D8%AC%D9%88-%D8%AF%D8%B1-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C-%DA%AF%D8%B2%D8%A7%D8%B1%D8%B4-%D8%AA%D8%B5%D9%88%DB%8C%D8%B1%DB%8C","جشن ازدواج ۴۰ زوج دانشجو در دانشگاه علامه‌طباطبائی به همت دفتر نهاد نمایندگی مقام معظم رهبری در دانشگاه برگزار شد."
"مشارکت بالا در انتخابات نشانگر اقتدار ملی است","۰۱ اسفند ۱۴۰۲","https://atu.ac.ir/fa/news/24680/%D9%85%D8%B4%D8%A7%D8%B1%DA%A9%D8%AA-%D8%A8%D8%A7%D9%84%D8%A7-%D8%AF%D8%B1-%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8%D8%A7%D8%AA-%D9%86%D8%B4%D8%A7%D9%86%DA%AF%D8%B1-%D8%A7%D9%82%D8%AA%D8%AF%D8%A7%D8%B1-%D9%85%D9%84%DB%8C-%D8%A7%D8%B3%D8%AA","رئیس دانشگاه علامه‌طباطبائی در نشست خبری با خبرنگاران، از آمادگی این دانشگاه برای برگزاری نشست‌های نامزدهای انتخابات خبر داد و گفت: مشارکت بالا در انتخابات نشان دهنده اقتدار ملی بوده و حضور مردم در پای صندوق رای بسیار مهم است."
"ثبت‌نام درخواست‌های وام دانشجویی آغاز شد","۳۰ بهمن ۱۴۰۲","https://atu.ac.ir/fa/news/24668/%D8%AB%D8%A8%D8%AA-%D9%86%D8%A7%D9%85-%D8%AF%D8%B1%D8%AE%D9%88%D8%A7%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%88%D8%A7%D9%85-%D8%AF%D8%A7%D9%86%D8%B4%D8%AC%D9%88%DB%8C%DB%8C-%D8%A2%D8%BA%D8%A7%D8%B2-%D8%B4%D8%AF","اداره خدمات و رفاه دانشجویان اطلاعیه ثبت نام وام‌های دانشجویی را منتشر کرد."
"۶۰ هزار واحد مسکونی برای دانشگاهیان ساخته می‌شود","۲۸ بهمن ۱۴۰۲","https://atu.ac.ir/fa/news/24645/%DB%B6%DB%B0-%D9%87%D8%B2%D8%A7%D8%B1-%D9%88%D8%A7%D8%AD%D8%AF-%D9%85%D8%B3%DA%A9%D9%88%D9%86%DB%8C-%D8%A8%D8%B1%D8%A7%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87%DB%8C%D8%A7%D9%86-%D8%B3%D8%A7%D8%AE%D8%AA%D9%87-%D9%85%DB%8C-%D8%B4%D9%88%D8%AF","رئیس جمهور در مراسم آغاز عملیات اجرایی ساخت مسکن برای اعضای هیئت علمی، کارکنان و خوابگاه‌های متاهلی دانشگاه‌های دولتی و آزاد گفت: در ۱۵۰۰ هکتار زمینی که برای ساخت خوابگاه‌های متاهلی و واحدهای مسکونی اعضای هیئت علمی در کشور آماده شده است، نزدیک به ۶۰ هزار واحد مسکونی ساخته می‌شود."
"۱۴۰۰ نفر از اعضای هیئت علمی و کارکنان دانشگاه علامه‌طباطبائی صاحب مسکن می‌شوند","۲۸ بهمن ۱۴۰۲","https://atu.ac.ir/fa/news/24642/%DB%B1%DB%B4%DB%B0%DB%B0-%D9%86%D9%81%D8%B1-%D8%A7%D8%B2-%D8%A7%D8%B9%D8%B6%D8%A7%DB%8C-%D9%87%DB%8C%D8%A6%D8%AA-%D8%B9%D9%84%D9%85%DB%8C-%D9%88-%DA%A9%D8%A7%D8%B1%DA%A9%D9%86%D8%A7%D9%86-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C-%D8%B5%D8%A7%D8%AD%D8%A8-%D9%85%D8%B3%DA%A9%D9%86-%D9%85%DB%8C-%D8%B4%D9%88%D9%86%D8%AF","رئیس دانشگاه علامه‌طباطبائی در آیین آغاز عملیات اجرایی و کلنگ‌زنی واحدهای مسکونی ویژه اعضای هیئت علمی و کارکنان دانشگاه گفت: با انجام این پروژه ۱۴۰۰ نفر از اعضای هیئت علمی و کارکنان این دانشگاه صاحب مسکن می‌شوند."
"کلنگ ساخت ۱۴۰۰ واحد مسکونی اعضای هیئت علمی و کارکنان دانشگاه علامه‌طباطبائی به زمین زده شد","۲۸ بهمن ۱۴۰۲","https://atu.ac.ir/fa/news/24636/%DA%A9%D9%84%D9%86%DA%AF-%D8%B3%D8%A7%D8%AE%D8%AA-%DB%B1%DB%B4%DB%B0%DB%B0-%D9%88%D8%A7%D8%AD%D8%AF-%D9%85%D8%B3%DA%A9%D9%88%D9%86%DB%8C-%D8%A7%D8%B9%D8%B6%D8%A7%DB%8C-%D9%87%DB%8C%D8%A6%D8%AA-%D8%B9%D9%84%D9%85%DB%8C-%D9%88-%DA%A9%D8%A7%D8%B1%DA%A9%D9%86%D8%A7%D9%86-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C-%D8%A8%D9%87-%D8%B2%D9%85%DB%8C%D9%86-%D8%B2%D8%AF%D9%87-%D8%B4%D8%AF","آیین کلنگ‌زنی ۱۴۰۰ واحد مسکونی ویژه اعضای هیئت علمی و کارکنان دانشگاه علامه‌طباطبائی در گوهردشت کرج، استان البرز برگزار شد."
"«نگارش فرانسه برای سطح میانی»","۲۴ بهمن ۱۴۰۲","https://atu.ac.ir/fa/news/24601/-%D9%86%DA%AF%D8%A7%D8%B1%D8%B4-%D9%81%D8%B1%D8%A7%D9%86%D8%B3%D9%87-%D8%A8%D8%B1%D8%A7%DB%8C-%D8%B3%D8%B7%D8%AD-%D9%85%DB%8C%D8%A7%D9%86%DB%8C-","کتاب «نگارش فرانسه برای سطح میانی» نوشته مینا مظهری به همت مرکز چاپ و انتشارات دانشگاه علامه‌طباطبائی به چاپ رسید."
"بازدید مدیر نظارت و ارزیابی از چاپخانه دانشگاه","۲۴ بهمن ۱۴۰۲","https://atu.ac.ir/fa/news/24600/%D8%A8%D8%A7%D8%B2%D8%AF%DB%8C%D8%AF-%D9%85%D8%AF%DB%8C%D8%B1-%D9%86%D8%B8%D8%A7%D8%B1%D8%AA-%D9%88-%D8%A7%D8%B1%D8%B2%DB%8C%D8%A7%D8%A8%DB%8C-%D8%A7%D8%B2-%DA%86%D8%A7%D9%BE%D8%AE%D8%A7%D9%86%D9%87-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87","مدیر نظارت و ارزیابی دانشگاه علامه‌طباطبائی با هدف بررسی فرآیند چاپ و نشر آثار، از چاپخانه این دانشگاه بازدید کرد."
"فراخوان ثبت‌نام همیار دانشجو (کار دانشجویی) دانشگاه علامه‌طباطبائی","۲۴ بهمن ۱۴۰۲","https://atu.ac.ir/fa/news/24588/%D9%81%D8%B1%D8%A7%D8%AE%D9%88%D8%A7%D9%86-%D8%AB%D8%A8%D8%AA-%D9%86%D8%A7%D9%85-%D9%87%D9%85%DB%8C%D8%A7%D8%B1-%D8%AF%D8%A7%D9%86%D8%B4%D8%AC%D9%88-%DA%A9%D8%A7%D8%B1-%D8%AF%D8%A7%D9%86%D8%B4%D8%AC%D9%88%DB%8C%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C","اداره خدمات و رفاه دانشجویان دانشگاه علامه‌طباطبائی، فراخوان ثبت‌نام همیار دانشجو (کار دانشجویی) برای نیم‌سال دوم تحصیلی ۱۴۰۳-۱۴۰۲ از طریق سامانه گلستان و سامانه سجاد را منتشر کرد."
"توجه به مشکلات جامعه باعث حضور حداکثری در انتخابات می‌شود","۲۳ بهمن ۱۴۰۲","https://atu.ac.ir/fa/news/24577/%D8%AA%D9%88%D8%AC%D9%87-%D8%A8%D9%87-%D9%85%D8%B4%DA%A9%D9%84%D8%A7%D8%AA-%D8%AC%D8%A7%D9%85%D8%B9%D9%87-%D8%A8%D8%A7%D8%B9%D8%AB-%D8%AD%D8%B6%D9%88%D8%B1-%D8%AD%D8%AF%D8%A7%DA%A9%D8%AB%D8%B1%DB%8C-%D8%AF%D8%B1-%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8%D8%A7%D8%AA-%D9%85%DB%8C-%D8%B4%D9%88%D8%AF","نشست تخصصی «دانشگاه و مشارکت حداکثری در انتخابات آینده» با هدف بررسی راهکارهای افزایش میزان مشارکت مردم، به همت بسیج اساتید دانشگاه علامه‌طباطبائی و با همکاری دانشکده حقوق و علوم سیاسی برگزار شد."
"پنجمین بازدید دانش‌آموزی از پردیس مرکزی دانشگاه علامه‌طباطبائی","۱۸ بهمن ۱۴۰۲","https://atu.ac.ir/fa/news/24539/%D9%BE%D9%86%D8%AC%D9%85%DB%8C%D9%86-%D8%A8%D8%A7%D8%B2%D8%AF%DB%8C%D8%AF-%D8%AF%D8%A7%D9%86%D8%B4-%D8%A2%D9%85%D9%88%D8%B2%DB%8C-%D8%A7%D8%B2-%D9%BE%D8%B1%D8%AF%DB%8C%D8%B3-%D9%85%D8%B1%DA%A9%D8%B2%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C","جمعی از دانش‌آموزان نخبه دبیرستان‌های دخترانه «فرهنگ»، امروز ۱۸ بهمن ماه ۱۴۰۲ از پردیس مرکزی دانشگاه علامه‌طباطبائی بازدیدکردند."
"دانشگاه علامه‌طباطبائی و بنیاد سعدی تفاهم‌نامه همکاری امضا کردند","۱۷ بهمن ۱۴۰۲","https://atu.ac.ir/fa/news/24529/%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C-%D9%88-%D8%A8%D9%86%DB%8C%D8%A7%D8%AF-%D8%B3%D8%B9%D8%AF%DB%8C-%D8%AA%D9%81%D8%A7%D9%87%D9%85-%D9%86%D8%A7%D9%85%D9%87-%D9%87%D9%85%DA%A9%D8%A7%D8%B1%DB%8C-%D8%A7%D9%85%D8%B6%D8%A7-%DA%A9%D8%B1%D8%AF%D9%86%D8%AF","دانشگاه علامه‌طباطبائی و بنیاد سعدی، به منظور هم‌افزایی در راستای گسترش زبان و ادبیات فارسی در جهان، تفاهم‌نامه همکاری امضا کردند."
"زمان‌بندی انتخاب واحد و حذف و اضافه نیم‌سال دوم سال تحصیلی ۱۴۰۳ - ۱۴۰۲ دانشگاه علامه‌طباطبائی","۱۶ بهمن ۱۴۰۲","https://atu.ac.ir/fa/news/24508/%D8%B2%D9%85%D8%A7%D9%86-%D8%A8%D9%86%D8%AF%DB%8C-%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8-%D9%88%D8%A7%D8%AD%D8%AF-%D9%88-%D8%AD%D8%B0%D9%81-%D9%88-%D8%A7%D8%B6%D8%A7%D9%81%D9%87-%D9%86%DB%8C%D9%85-%D8%B3%D8%A7%D9%84-%D8%AF%D9%88%D9%85-%D8%B3%D8%A7%D9%84-%D8%AA%D8%AD%D8%B5%DB%8C%D9%84%DB%8C-%DB%B1%DB%B4%DB%B0%DB%B3-%DB%B1%DB%B4%DB%B0%DB%B2-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C","انتخاب واحد نیمسال دوم سال تحصیلی ۱۴۰۳ - ۱۴۰۲ دانشجویان همه مقاطع تحصیلی دانشگاه علامه‌طباطبائی بر اساس تقویم آموزشی از شنبه ۲۱ بهمن ماه سال جاری آغاز می‌شود."
"آماده‌سازی زمین پروژه مسکن کارکنان دانشگاه علامه‌طباطبائی","۱۶ بهمن ۱۴۰۲","https://atu.ac.ir/fa/news/24507/%D8%A2%D9%85%D8%A7%D8%AF%D9%87-%D8%B3%D8%A7%D8%B2%DB%8C-%D8%B2%D9%85%DB%8C%D9%86-%D9%BE%D8%B1%D9%88%DA%98%D9%87-%D9%85%D8%B3%DA%A9%D9%86-%DA%A9%D8%A7%D8%B1%DA%A9%D9%86%D8%A7%D9%86-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C","عملیات آماده‌سازی، تسطیح و خیابان‌کشی زمین پروژه مسکن کارکنان دانشگاه علامه‌طباطبائی با تلاش مدیریت فنی و عمرانی دانشگاه و با همکاری بنیاد مسکن استان البرز انجام شد."
"اطلاعیه تقسیط شهریه دانشجویان شهریه‌پرداز دانشگاه علامه‌طباطبائی","۱۶ بهمن ۱۴۰۲","https://atu.ac.ir/fa/news/24506/%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%DB%8C%D9%87-%D8%AA%D9%82%D8%B3%DB%8C%D8%B7-%D8%B4%D9%87%D8%B1%DB%8C%D9%87-%D8%AF%D8%A7%D9%86%D8%B4%D8%AC%D9%88%DB%8C%D8%A7%D9%86-%D8%B4%D9%87%D8%B1%DB%8C%D9%87-%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C","معاونت دانشجویی دانشگاه علامه‌طباطبائی در اطلاعیه‌ای شرایط و نحوه درخواست تقسیط شهریه دانشجویان شهریه‌پرداز این دانشگاه را برای نیم‌سال دوم تحصیلی ۱۴۰۳-۱۴۰۲، اعلام کرد."
"دانشگاه علامه‌طباطبائی در جمع ۱۰ دانشگاه برگزیده کشور در حوزه خدمات دانشجویی قرار گرفت","۱۵ بهمن ۱۴۰۲","https://atu.ac.ir/fa/news/24503/%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C-%D8%AF%D8%B1-%D8%AC%D9%85%D8%B9-%DB%B1%DB%B0-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%A8%D8%B1%DA%AF%D8%B2%DB%8C%D8%AF%D9%87-%DA%A9%D8%B4%D9%88%D8%B1-%D8%AF%D8%B1-%D8%AD%D9%88%D8%B2%D9%87-%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D8%AF%D8%A7%D9%86%D8%B4%D8%AC%D9%88%DB%8C%DB%8C-%D9%82%D8%B1%D8%A7%D8%B1-%DA%AF%D8%B1%D9%81%D8%AA","سازمان امور دانشجویان وزارت علوم، تحقیقات و فناوری ضمن اعلام نتایج ارزیابی خدمات دانشجویی دانشگاه‌ها، مراکز برتر و شایسته تقدیر کشور در حوزه خدمات دانشجویی را معرفی کرد."
"تجدید میثاق دانشگاهیان دانشگاه علامه‌طباطبائی با آرمان‌های انقلاب اسلامی و تجدید عهد با امام(ره) و مقام معظم رهبری","۱۵ بهمن ۱۴۰۲","https://atu.ac.ir/fa/news/24500/%D8%AA%D8%AC%D8%AF%DB%8C%D8%AF-%D9%85%DB%8C%D8%AB%D8%A7%D9%82-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87%DB%8C%D8%A7%D9%86-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C-%D8%A8%D8%A7-%D8%A2%D8%B1%D9%85%D8%A7%D9%86-%D9%87%D8%A7%DB%8C-%D8%A7%D9%86%D9%82%D9%84%D8%A7%D8%A8-%D8%A7%D8%B3%D9%84%D8%A7%D9%85%DB%8C-%D9%88-%D8%AA%D8%AC%D8%AF%DB%8C%D8%AF-%D8%B9%D9%87%D8%AF-%D8%A8%D8%A7-%D8%A7%D9%85%D8%A7%D9%85-%D8%B1%D9%87-%D9%88-%D9%85%D9%82%D8%A7%D9%85-%D9%85%D8%B9%D8%B8%D9%85-%D8%B1%D9%87%D8%A8%D8%B1%DB%8C","صبح امروز همزمان با چهارمین روز از دهه فجر انقلاب اسلامی ایران، دانشگاهیان دانشگاه علامه‌طباطبائی با حضور در مرقد مطهر امام خمینی(ره) با آرمان‌های انقلاب اسلامی، امام خمینی(ره) و مقام معظم رهبری تجدید میثاق کردند."
"درخشش تیم شبیه‌سازی دانشکده حقوق و علوم سیاسی دانشگاه علامه‌طباطبائی در مسابقات مالکیت فکری دانشگاه آکسفورد انگلستان","۱۴ بهمن ۱۴۰۲","https://atu.ac.ir/fa/news/24489/%D8%AF%D8%B1%D8%AE%D8%B4%D8%B4-%D8%AA%DB%8C%D9%85-%D8%B4%D8%A8%DB%8C%D9%87-%D8%B3%D8%A7%D8%B2%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4%DA%A9%D8%AF%D9%87-%D8%AD%D9%82%D9%88%D9%82-%D9%88-%D8%B9%D9%84%D9%88%D9%85-%D8%B3%DB%8C%D8%A7%D8%B3%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C-%D8%AF%D8%B1-%D9%85%D8%B3%D8%A7%D8%A8%D9%82%D8%A7%D8%AA-%D9%85%D8%A7%D9%84%DA%A9%DB%8C%D8%AA-%D9%81%DA%A9%D8%B1%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%A2%DA%A9%D8%B3%D9%81%D9%88%D8%B1%D8%AF-%D8%A7%D9%86%DA%AF%D9%84%D8%B3%D8%AA%D8%A7%D9%86","تیم شبیه‌سازی دانشکده حقوق و علوم سیاسی دانشگاه علامه‌طباطبائی با درخشش در مرحله کتبی، موفق به راهیابی به دور بین‌المللی «مسابقات شبیه‌سازی مالکیت فکری دانشگاه آکسفورد انگلستان» شد."
"تجدید میثاق دانشگاهیان دانشگاه علامه‌طباطبائی با آرمان‌های شهدا و انقلاب اسلامی","۱۴ بهمن ۱۴۰۲","https://atu.ac.ir/fa/news/24487/%D8%AA%D8%AC%D8%AF%DB%8C%D8%AF-%D9%85%DB%8C%D8%AB%D8%A7%D9%82-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87%DB%8C%D8%A7%D9%86-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C-%D8%A8%D8%A7-%D8%A2%D8%B1%D9%85%D8%A7%D9%86-%D9%87%D8%A7%DB%8C-%D8%B4%D9%87%D8%AF%D8%A7-%D9%88-%D8%A7%D9%86%D9%82%D9%84%D8%A7%D8%A8-%D8%A7%D8%B3%D9%84%D8%A7%D9%85%DB%8C","ظهر امروز همزمان با سومین روز از دهه فجر انقلاب اسلامی ایران، دانشگاهیان دانشگاه علامه‌طباطبائی با حضور در مقبره مطهر شهدای دانشگاه با آرمان‌های شهدا و انقلاب اسلامی تجدید میثاق کردند."
"پیام رئیس دانشگاه علامه‌طباطبائی به مناسبت فرارسیدن ایام‌الله دهه فجر","۱۲ بهمن ۱۴۰۲","https://atu.ac.ir/fa/news/24475/%D9%BE%DB%8C%D8%A7%D9%85-%D8%B1%D8%A6%DB%8C%D8%B3-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C-%D8%A8%D9%87-%D9%85%D9%86%D8%A7%D8%B3%D8%A8%D8%AA-%D9%81%D8%B1%D8%A7%D8%B1%D8%B3%DB%8C%D8%AF%D9%86-%D8%A7%DB%8C%D8%A7%D9%85-%D8%A7%D9%84%D9%84%D9%87-%D8%AF%D9%87%D9%87-%D9%81%D8%AC%D8%B1","رئیس دانشگاه علامه‌طباطبائی در پیامی فرارسیدن ایام‌الله دهه فجر انقلاب اسلامی را تبریک گفت."
"نشست تعالی آموزش با محوریت بررسی رویکردهای میان‌رشته‌ای","۱۱ بهمن ۱۴۰۲","https://atu.ac.ir/fa/news/24470/%D9%86%D8%B4%D8%B3%D8%AA-%D8%AA%D8%B9%D8%A7%D9%84%DB%8C-%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%A8%D8%A7-%D9%85%D8%AD%D9%88%D8%B1%DB%8C%D8%AA-%D8%A8%D8%B1%D8%B1%D8%B3%DB%8C-%D8%B1%D9%88%DB%8C%DA%A9%D8%B1%D8%AF%D9%87%D8%A7%DB%8C-%D9%85%DB%8C%D8%A7%D9%86-%D8%B1%D8%B4%D8%AA%D9%87-%D8%A7%DB%8C","نشست تعالی آموزش با محوریت بررسی رویکردهای میان‌رشته‌ای، به همت اندیشکده میان‌رشته‌ای دانشگاه علامه‌طباطبائی، در این دانشگاه برگزار شد."
"دانشگاه علامه‌طباطبائی و سازمان بیمه سلامت ایران تفاهم‌نامه همکاری امضا کردند","۱۱ بهمن ۱۴۰۲","https://atu.ac.ir/fa/news/24463/%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C-%D9%88-%D8%B3%D8%A7%D8%B2%D9%85%D8%A7%D9%86-%D8%A8%DB%8C%D9%85%D9%87-%D8%B3%D9%84%D8%A7%D9%85%D8%AA-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86-%D8%AA%D9%81%D8%A7%D9%87%D9%85-%D9%86%D8%A7%D9%85%D9%87-%D9%87%D9%85%DA%A9%D8%A7%D8%B1%DB%8C-%D8%A7%D9%85%D8%B6%D8%A7-%DA%A9%D8%B1%D8%AF%D9%86%D8%AF","دانشگاه علامه‌طباطبائی و سازمان بیمه سلامت ایران، با هدف ایجاد زمینه همکاری‌های علمی- تحقیقاتی و بهره‌مندی از ظرفیت‌ها و توانایی‌های آموزشی- پژوهشی، خدماتی و اجرایی، تفاهم نامه همکاری امضا کرد."
"چهارمین بازدید دانش‌آموزی از پردیس مرکزی دانشگاه علامه‌طباطبائی","۱۱ بهمن ۱۴۰۲","https://atu.ac.ir/fa/news/24454/%DA%86%D9%87%D8%A7%D8%B1%D9%85%DB%8C%D9%86-%D8%A8%D8%A7%D8%B2%D8%AF%DB%8C%D8%AF-%D8%AF%D8%A7%D9%86%D8%B4-%D8%A2%D9%85%D9%88%D8%B2%DB%8C-%D8%A7%D8%B2-%D9%BE%D8%B1%D8%AF%DB%8C%D8%B3-%D9%85%D8%B1%DA%A9%D8%B2%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C","جمعی از دانش‌آموزان نخبه دبیرستان دخترانه «فرهنگ رضوان»، امروز ۱۱ بهمن ماه ۱۴۰۲ از پردیس مرکزی دانشگاه علامه‌طباطبائی بازدیدکردند."
"زمان‌بندی انتخاب واحد و حذف و اضافه نیم‌سال دوم سال تحصیلی ۱۴۰۳ - ۱۴۰۲ دانشگاه علامه‌طباطبائی","۱۱ بهمن ۱۴۰۲","https://atu.ac.ir/fa/news/24452/%D8%B2%D9%85%D8%A7%D9%86-%D8%A8%D9%86%D8%AF%DB%8C-%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8-%D9%88%D8%A7%D8%AD%D8%AF-%D9%88-%D8%AD%D8%B0%D9%81-%D9%88-%D8%A7%D8%B6%D8%A7%D9%81%D9%87-%D9%86%DB%8C%D9%85-%D8%B3%D8%A7%D9%84-%D8%AF%D9%88%D9%85-%D8%B3%D8%A7%D9%84-%D8%AA%D8%AD%D8%B5%DB%8C%D9%84%DB%8C-%DB%B1%DB%B4%DB%B0%DB%B3-%DB%B1%DB%B4%DB%B0%DB%B2-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C","انتخاب واحد نیمسال دوم سال تحصیلی ۱۴۰۳ - ۱۴۰۲ دانشجویان همه مقاطع تحصیلی دانشگاه علامه‌طباطبائی بر اساس تقویم آموزشی از شنبه ۲۱ بهمن ماه سال جاری آغاز می‌شود."
"کسب رتبه الف توسط پژوهشنامه «معارف قرآنی»","۱۱ بهمن ۱۴۰۲","https://atu.ac.ir/fa/news/24447/%DA%A9%D8%B3%D8%A8-%D8%B1%D8%AA%D8%A8%D9%87-%D8%A7%D9%84%D9%81-%D8%AA%D9%88%D8%B3%D8%B7-%D9%BE%DA%98%D9%88%D9%87%D8%B4%D9%86%D8%A7%D9%85%D9%87-%D9%85%D8%B9%D8%A7%D8%B1%D9%81-%D9%82%D8%B1%D8%A2%D9%86%DB%8C-","بر اساس ارزیابی‌های وزارت علوم، تحقیقات و فناوری، پژوهشنامه «معارف قرآنی» دانشگاه علامه‌طباطبائی رتبه «الف» را کسب کرد."
